Station,Date,Influx,Tickets,Pre-booked,Onspot,Revenue
ST10,3/2/2022,7155,1308,1090,218,6540
ST10,3/3/2022,4328,3296,2686,610,16480
ST10,3/4/2022,3939,2046,1583,463,10230
ST10,3/5/2022,9722,5810,4596,1214,29050
ST10,3/6/2022,6080,2020,1461,559,10100
ST10,3/7/2022,4256,2062,1443,619,10310
ST10,3/8/2022,6191,3666,3294,372,18330
ST10,3/9/2022,6882,1276,1087,189,6380
ST10,3/10/2022,7258,5013,4389,624,25065
ST10,3/11/2022,4450,2217,1986,231,11085
ST10,3/12/2022,5444,1192,924,268,5960
ST10,3/13/2022,5733,3599,2647,952,17995
ST10,3/14/2022,4059,2604,2277,327,13020
ST10,3/15/2022,9806,3209,2574,635,16045
ST10,3/16/2022,8088,953,745,208,4765
ST10,3/17/2022,8277,5155,3826,1329,25775
ST10,3/18/2022,9255,8241,6187,2054,41205
ST10,3/19/2022,7607,4719,3866,853,23595
ST10,3/20/2022,9681,3976,2996,980,19880
ST10,3/21/2022,9659,6798,6064,734,33990
ST10,3/22/2022,5580,3232,2702,530,16160
ST10,3/23/2022,5513,4873,3993,880,24365
ST10,3/24/2022,4051,1697,1473,224,8485
ST10,3/25/2022,8644,3962,2996,966,19810
ST10,3/26/2022,7738,4373,3804,569,21865
ST10,3/27/2022,8852,6634,6008,626,33170
ST10,3/28/2022,6090,1607,1190,417,8035
ST10,3/29/2022,3885,2423,2166,257,12115
ST10,3/30/2022,5239,2164,1938,226,10820
ST10,3/31/2022,6631,2873,2183,690,14365
ST10,4/1/2022,8199,4429,4006,423,22145
ST10,4/2/2022,6613,2433,2158,275,12165
ST10,4/3/2022,3270,2247,1843,404,11235
ST10,4/4/2022,6185,2530,2093,437,12650
ST10,4/5/2022,5494,5302,4206,1096,26510
ST10,4/6/2022,5620,1197,1025,172,5985
ST10,4/7/2022,8494,8203,6977,1226,41015
ST10,4/8/2022,5446,2068,1465,603,10340
ST10,4/9/2022,6091,4064,3199,865,20320
ST10,4/10/2022,9261,3520,2897,623,17600
ST10,4/11/2022,5288,1202,931,271,6010
ST10,4/12/2022,4065,1277,1168,109,6385
ST10,4/13/2022,4855,952,690,262,4760
ST10,4/14/2022,8022,4678,3463,1215,23390
ST10,4/15/2022,6680,2641,2016,625,13205
ST10,4/16/2022,5587,2556,2125,431,12780
ST10,4/17/2022,8333,2164,1794,370,10820
ST10,4/18/2022,4140,1629,1265,364,8145
ST10,4/19/2022,6755,4608,3902,706,23040
ST10,4/20/2022,7565,1872,1408,464,9360
ST10,4/21/2022,9742,6416,5774,642,32080
ST10,4/22/2022,9725,5659,4410,1249,28295
ST10,4/23/2022,4756,2881,2114,767,14405
ST10,4/24/2022,3731,3129,2664,465,15645
ST10,4/25/2022,5062,4233,3199,1034,21165
ST10,4/26/2022,8625,2682,2169,513,13410
ST10,4/27/2022,4624,3482,2931,551,17410
ST10,4/28/2022,6819,4050,3015,1035,20250
ST10,4/29/2022,4764,1120,1026,94,5600
ST10,4/30/2022,7864,2328,2040,288,11640
ST10,5/1/2022,3318,2580,1835,745,12900
ST10,5/2/2022,7089,2579,2033,546,12895
ST10,5/3/2022,6103,4612,4222,390,23060
ST10,5/4/2022,3885,1839,1508,331,9195
ST10,5/5/2022,3192,2202,1875,327,11010
ST10,5/6/2022,5865,839,666,173,4195
ST10,5/7/2022,5856,2062,1747,315,10310
ST10,5/8/2022,7629,6959,5938,1021,34795
ST10,5/9/2022,7420,2078,1656,422,10390
ST10,5/10/2022,4532,3128,2232,896,15640
ST10,5/11/2022,6802,3333,2442,891,16665
ST10,5/12/2022,9476,6265,4669,1596,31325
ST10,5/13/2022,9728,6237,5443,794,31185
ST10,5/14/2022,8600,1967,1690,277,9835
ST10,5/15/2022,7726,6354,5691,663,31770
ST10,5/16/2022,5596,3894,3124,770,19470
ST10,5/17/2022,8898,7085,5744,1341,35425
ST10,5/18/2022,6045,1609,1215,394,8045
ST10,5/19/2022,7232,4769,3987,782,23845
ST10,5/20/2022,6276,2062,1815,247,10310
ST10,5/21/2022,8943,6721,5910,811,33605
ST10,5/22/2022,3308,2605,1882,723,13025
ST10,5/23/2022,4498,3115,2586,529,15575
ST10,5/24/2022,7051,5166,4493,673,25830
ST10,5/25/2022,9282,2814,2169,645,14070
ST10,5/26/2022,7492,7301,5924,1377,36505
ST10,5/27/2022,5602,1417,1026,391,7085
ST10,5/28/2022,6977,3313,2722,591,16565
ST10,5/29/2022,4790,2721,2413,308,13605
ST10,5/30/2022,7001,5463,4874,589,27315
ST10,5/31/2022,3604,2818,2325,493,14090
ST10,6/1/2022,9035,5967,4740,1227,29835
ST10,6/2/2022,9314,1397,1202,195,6985
ST10,6/3/2022,3935,2258,2038,220,11290
ST10,6/4/2022,4839,2037,1653,384,10185
ST10,6/5/2022,6837,3237,2490,747,16185
ST10,6/6/2022,5819,3149,2255,894,15745
ST10,6/7/2022,7443,944,867,77,4720
ST10,6/8/2022,5022,2978,2475,503,14890
ST10,6/9/2022,3240,1941,1768,173,9705
ST10,6/10/2022,5018,1644,1170,474,8220
ST10,6/11/2022,4644,3838,3017,821,19190
ST10,6/12/2022,5807,994,905,89,4970
ST10,6/13/2022,3914,1708,1495,213,8540
ST10,6/14/2022,7537,2922,2393,529,14610
ST10,6/15/2022,4724,3233,2629,604,16165
ST10,6/16/2022,7186,1000,703,297,5000
ST10,6/17/2022,5130,2653,2425,228,13265
ST10,6/18/2022,6858,4758,3835,923,23790
ST10,6/19/2022,8612,1352,1045,307,6760
ST10,6/20/2022,7360,920,704,216,4600
ST10,6/21/2022,7445,2292,1906,386,11460
ST10,6/22/2022,3891,606,552,54,3030
ST10,6/23/2022,4026,1875,1435,440,9375
ST10,6/24/2022,6400,5240,4215,1025,26200
ST10,6/25/2022,5440,643,575,68,3215
ST10,6/26/2022,6188,1259,1094,165,6295
ST10,6/27/2022,6782,1121,999,122,5605
ST10,6/28/2022,8025,4833,3839,994,24165
ST10,6/29/2022,7420,1498,1280,218,7490
ST10,6/30/2022,7781,2348,1921,427,11740
ST10,7/1/2022,7371,3707,3101,606,18535
ST10,7/2/2022,9162,6010,4924,1086,30050
ST10,7/3/2022,5539,4653,3316,1337,23265
ST10,7/4/2022,4155,3983,2955,1028,19915
ST10,7/5/2022,3937,2192,2007,185,10960
ST10,7/6/2022,9267,2754,2422,332,13770
ST10,7/7/2022,9546,7597,5841,1756,37985
ST10,7/8/2022,3826,2348,2061,287,11740
ST10,7/9/2022,3741,1808,1361,447,9040
ST10,7/10/2022,5915,993,790,203,4965
ST10,7/11/2022,8436,1132,942,190,5660
ST10,7/12/2022,7753,4630,3297,1333,23150
ST10,7/13/2022,6750,1862,1423,439,9310
ST10,7/14/2022,5451,4149,3402,747,20745
ST10,7/15/2022,7836,6171,5143,1028,30855
ST10,7/16/2022,6228,1973,1754,219,9865
ST10,7/17/2022,4963,4782,4093,689,23910
ST10,7/18/2022,8184,6796,4777,2019,33980
ST10,7/19/2022,4982,2107,1617,490,10535
ST10,7/20/2022,6934,5038,3779,1259,25190
ST10,7/21/2022,7064,2183,1620,563,10915
ST10,7/22/2022,3429,2652,2150,502,13260
ST10,7/23/2022,3863,3715,2781,934,18575
ST10,7/24/2022,5813,3449,2859,590,17245
ST10,7/25/2022,7935,3355,2489,866,16775
ST10,7/26/2022,7454,3193,2264,929,15965
ST10,7/27/2022,3608,2074,1780,294,10370
ST10,7/28/2022,8318,2628,2019,609,13140
ST10,7/29/2022,3892,2370,1766,604,11850
ST10,7/30/2022,8871,5877,4698,1179,29385
ST10,7/31/2022,7878,3950,3515,435,19750
ST10,8/1/2022,9018,8155,6213,1942,40775
ST10,8/2/2022,5048,2037,1808,229,10185
ST10,8/3/2022,4121,500,356,144,2500
ST10,8/4/2022,6272,4557,3978,579,22785
ST10,8/5/2022,9817,9466,7041,2425,47330
ST10,8/6/2022,8567,4095,3374,721,20475
ST10,8/7/2022,3591,1860,1495,365,9300
ST10,8/8/2022,9589,6497,4919,1578,32485
ST10,8/9/2022,4428,1749,1320,429,8745
ST10,8/10/2022,3134,1024,934,90,5120
ST10,8/11/2022,5181,2066,1526,540,10330
ST10,8/12/2022,8304,3566,3121,445,17830
ST10,8/13/2022,8501,4457,3375,1082,22285
ST10,8/14/2022,8933,6730,5246,1484,33650
ST10,8/15/2022,8116,3910,3551,359,19550
ST10,8/16/2022,7400,883,766,117,4415
ST10,8/17/2022,7760,5131,4386,745,25655
ST10,8/18/2022,4464,2888,2597,291,14440
ST10,8/19/2022,7224,5948,5160,788,29740
ST10,8/20/2022,9682,5567,4892,675,27835
ST10,8/21/2022,9557,8437,6818,1619,42185
ST10,8/22/2022,6637,1487,1064,423,7435
ST10,8/23/2022,3038,1621,1205,416,8105
ST10,8/24/2022,4542,886,643,243,4430
ST10,8/25/2022,9620,2794,2367,427,13970
ST10,8/26/2022,4695,1064,938,126,5320
ST10,8/27/2022,6122,4416,3726,690,22080
ST10,8/28/2022,3341,1295,1128,167,6475
ST10,8/29/2022,9814,6238,5212,1026,31190
ST10,8/30/2022,8213,4635,3588,1047,23175
ST10,8/31/2022,9070,6415,4903,1512,32075
ST10,9/1/2022,9999,7183,5697,1486,35915
ST10,9/2/2022,6983,4398,3827,571,21990
ST10,9/3/2022,5844,1980,1430,550,9900
ST10,9/4/2022,5106,1067,819,248,5335
ST10,9/5/2022,8286,5311,3804,1507,26555
ST10,9/6/2022,6395,1337,1186,151,6685
ST10,9/7/2022,4840,1034,761,273,5170
ST10,9/8/2022,7813,2143,1871,272,10715
ST10,9/9/2022,6690,6337,5093,1244,31685
ST10,9/10/2022,4689,519,450,69,2595
ST10,9/11/2022,4345,1257,1037,220,6285
ST10,9/12/2022,9282,1792,1300,492,8960
ST10,9/13/2022,6955,3723,3074,649,18615
ST10,9/14/2022,3176,1598,1346,252,7990
ST10,9/15/2022,4226,3503,2734,769,17515
ST10,9/16/2022,8059,6558,5204,1354,32790
ST10,9/17/2022,7004,3118,2459,659,15590
ST10,9/18/2022,7090,5932,5210,722,29660
ST10,9/19/2022,3589,2308,1846,462,11540
ST10,9/20/2022,3619,1433,1029,404,7165
ST10,9/21/2022,6998,2971,2545,426,14855
ST10,9/22/2022,7727,2726,1913,813,13630
ST10,9/23/2022,4559,2884,2110,774,14420
ST10,9/24/2022,8044,3393,2764,629,16965
ST10,9/25/2022,3796,2532,1854,678,12660
ST10,9/26/2022,9471,6669,4900,1769,33345
ST10,9/27/2022,4702,3856,2901,955,19280
ST10,9/28/2022,7166,5791,5264,527,28955
ST10,9/29/2022,6508,1855,1490,365,9275
ST10,9/30/2022,7437,1523,1326,197,7615
ST10,10/1/2022,6668,5474,4860,614,27370
ST10,10/2/2022,6449,3817,3205,612,19085
ST10,10/3/2022,5455,2001,1700,301,10005
ST10,10/4/2022,9775,6088,4353,1735,30440
ST10,10/5/2022,3398,887,641,246,4435
ST10,10/6/2022,3871,3505,3064,441,17525
ST10,10/7/2022,9509,2517,2136,381,12585
ST10,10/8/2022,9011,8019,6985,1034,40095
ST10,10/9/2022,3483,1235,991,244,6175
ST10,10/10/2022,9564,5122,4306,816,25610
ST10,10/11/2022,3540,2372,1889,483,11860
ST10,10/12/2022,5021,4777,4034,743,23885
ST10,10/13/2022,9027,8883,7995,888,44415
ST10,10/14/2022,4664,693,537,156,3465
ST10,10/15/2022,3723,2347,2033,314,11735
ST10,10/16/2022,7597,5547,4251,1296,27735
ST10,10/17/2022,5267,4676,3474,1202,23380
ST10,10/18/2022,7651,3766,3382,384,18830
ST10,10/19/2022,8526,1739,1482,257,8695
ST10,10/20/2022,7345,5956,5195,761,29780
ST10,10/21/2022,9756,1426,1058,368,7130
ST10,10/22/2022,4370,2599,2110,489,12995
ST10,10/23/2022,9653,2101,1651,450,10505
ST10,10/24/2022,9418,1177,957,220,5885
ST10,10/25/2022,5576,3018,2683,335,15090
ST10,10/26/2022,6580,6102,5306,796,30510
ST10,10/27/2022,7582,2941,2329,612,14705
ST10,10/28/2022,8794,5089,4558,531,25445
ST10,10/29/2022,7213,4591,3641,950,22955
ST10,10/30/2022,9470,3296,2619,677,16480
ST10,10/31/2022,7857,2455,1904,551,12275
ST10,11/1/2022,7278,3047,2680,367,15235
ST10,11/2/2022,7836,5604,3968,1636,28020
ST10,11/3/2022,9235,8939,6602,2337,44695
ST10,11/4/2022,8634,4289,3785,504,21445
ST10,11/5/2022,7663,3607,2948,659,18035
ST10,11/6/2022,9067,2444,2223,221,12220
ST10,11/7/2022,6939,2347,1945,402,11735
ST10,11/8/2022,4525,1499,1155,344,7495
ST10,11/9/2022,4322,3387,2541,846,16935
ST10,11/10/2022,9072,4723,4214,509,23615
ST10,11/11/2022,3987,3884,3048,836,19420
ST10,11/12/2022,7661,1796,1300,496,8980
ST10,11/13/2022,3188,2000,1481,519,10000
ST10,11/14/2022,6579,3046,2609,437,15230
ST10,11/15/2022,8774,5846,5339,507,29230
ST10,11/16/2022,8993,5643,4791,852,28215
ST10,11/17/2022,9092,4510,3649,861,22550
ST10,11/18/2022,7923,4460,3943,517,22300
ST10,11/19/2022,7025,6695,5386,1309,33475
ST10,11/20/2022,7765,4605,3887,718,23025
ST10,11/21/2022,9308,3863,2937,926,19315
ST10,11/22/2022,4833,2973,2600,373,14865
ST10,11/23/2022,9900,7516,6245,1271,37580
ST10,11/24/2022,4228,2086,1630,456,10430
ST10,11/25/2022,5037,2140,1770,370,10700
ST10,11/26/2022,7900,5468,4435,1033,27340
ST10,11/27/2022,6451,1393,1015,378,6965
ST10,11/28/2022,5485,4446,4052,394,22230
ST10,11/29/2022,3797,1694,1214,480,8470
ST10,11/30/2022,4891,3358,2560,798,16790
ST10,12/1/2022,9140,3989,2847,1142,19945
ST10,12/2/2022,9303,1182,935,247,5910
ST10,12/3/2022,9302,3959,2912,1047,19795
ST10,12/4/2022,5795,2072,1495,577,10360
ST10,12/5/2022,4379,4015,2818,1197,20075
ST10,12/6/2022,8921,4350,3838,512,21750
ST10,12/7/2022,6645,3011,2620,391,15055
ST10,12/8/2022,5772,830,729,101,4150
ST10,12/9/2022,3236,750,659,91,3750
ST10,12/10/2022,7726,1535,1362,173,7675
ST10,12/11/2022,9999,1832,1336,496,9160
ST10,12/12/2022,4990,3314,2577,737,16570
ST10,12/13/2022,9353,9172,7744,1428,45860
ST10,12/14/2022,3307,944,807,137,4720
ST10,12/15/2022,8999,6872,5033,1839,34360
ST10,12/16/2022,9508,7569,6443,1126,37845
ST10,12/17/2022,3859,3141,2405,736,15705
ST10,12/18/2022,5870,5261,3938,1323,26305
ST10,12/19/2022,7940,7590,6212,1378,37950
ST10,12/20/2022,5183,4549,3309,1240,22745
ST10,12/21/2022,7032,812,661,151,4060
ST10,12/22/2022,3619,714,504,210,3570
ST10,12/23/2022,7289,2424,2146,278,12120
ST10,12/24/2022,5437,4436,3737,699,22180
ST10,12/25/2022,3987,995,847,148,4975
ST10,12/26/2022,4683,1951,1490,461,9755
ST10,12/27/2022,9030,5741,4042,1699,28705
ST10,12/28/2022,5537,3363,3000,363,16815
ST10,12/29/2022,7556,6545,5525,1020,32725
ST10,12/30/2022,7636,5813,4726,1087,29065
ST10,12/31/2022,7163,4926,4250,676,24630
